unit,suite,category,encoder,threads,seconds,bytes,audio_bytes,raw_bytes,channels,sample_rate
sqam/21,sqam,single-instrument,vinyl -j2,2,0.061122958,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,vinyl -j4,4,0.033163417,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,vinyl -j8,8,0.020476417,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,vinyl decode -j1,1,0.0806515,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,vinyl decode -j2,2,0.043340125,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,vinyl decode -j4,4,0.025361958,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,vinyl decode -j8,8,0.017262291,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,flac decode -j1,1,0.024690417,1618955,1618913,6350400,2,44100
sqam/21,sqam,single-instrument,flac -8 -j1,1,0.072463042,1525247,1516889,6350400,2,44100
sqam/21,sqam,single-instrument,flac -8 -j2,2,0.039449833,1525247,1516889,6350400,2,44100
sqam/21,sqam,single-instrument,flac -8 -j4,4,0.022908584,1525247,1516889,6350400,2,44100
sqam/21,sqam,single-instrument,flac -8 -j8,8,0.01542825,1525247,1516889,6350400,2,44100
sqam/21,sqam,single-instrument,flac -5 -j1,1,0.038326959,1534455,1526097,6350400,2,44100
sqam/22,sqam,single-instrument,vinyl -j1,1,0.132363542,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,vinyl -j2,2,0.068873583,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,vinyl -j4,4,0.037618792,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,vinyl -j8,8,0.023060792,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,vinyl decode -j1,1,0.092267917,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,vinyl decode -j2,2,0.049470292,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,vinyl decode -j4,4,0.028448959,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,vinyl decode -j8,8,0.019433625,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,flac decode -j1,1,0.027193958,1506359,1506317,7056000,2,44100
sqam/22,sqam,single-instrument,flac -8 -j1,1,0.081107333,1396023,1387665,7056000,2,44100
sqam/22,sqam,single-instrument,flac -8 -j2,2,0.043728292,1396023,1387665,7056000,2,44100
sqam/22,sqam,single-instrument,flac -8 -j4,4,0.024957709,1396023,1387665,7056000,2,44100
sqam/22,sqam,single-instrument,flac -8 -j8,8,0.016946667,1396023,1387665,7056000,2,44100
sqam/22,sqam,single-instrument,flac -5 -j1,1,0.04240175,1404960,1396602,7056000,2,44100
sqam/23,sqam,single-instrument,vinyl -j1,1,0.146104584,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,vinyl -j2,2,0.076024042,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,vinyl -j4,4,0.040772625,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,vinyl -j8,8,0.02452725,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,vinyl decode -j1,1,0.102414375,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,vinyl decode -j2,2,0.054549875,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,vinyl decode -j4,4,0.030964792,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,vinyl decode -j8,8,0.02042,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,flac decode -j1,1,0.029689,1722489,1722447,7761600,2,44100
sqam/23,sqam,single-instrument,flac -8 -j1,1,0.090212416,1565657,1557281,7761600,2,44100
sqam/23,sqam,single-instrument,flac -8 -j2,2,0.048211916,1565657,1557281,7761600,2,44100
sqam/23,sqam,single-instrument,flac -8 -j4,4,0.027364625,1565657,1557281,7761600,2,44100
sqam/23,sqam,single-instrument,flac -8 -j8,8,0.018092,1565657,1557281,7761600,2,44100
sqam/23,sqam,single-instrument,flac -5 -j1,1,0.046433875,1585938,1577562,7761600,2,44100
sqam/24,sqam,single-instrument,vinyl -j1,1,0.161472,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,vinyl -j2,2,0.0835455,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,vinyl -j4,4,0.045086375,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,vinyl -j8,8,0.026916042,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,vinyl decode -j1,1,0.114442,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,vinyl decode -j2,2,0.060387875,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,vinyl decode -j4,4,0.034107958,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,vinyl decode -j8,8,0.022303541,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,flac decode -j1,1,0.032813416,1612897,1612855,8643600,2,44100
sqam/24,sqam,single-instrument,flac -8 -j1,1,0.099446833,1481031,1472655,8643600,2,44100
sqam/24,sqam,single-instrument,flac -8 -j2,2,0.053450375,1481031,1472655,8643600,2,44100
sqam/24,sqam,single-instrument,flac -8 -j4,4,0.029825125,1481031,1472655,8643600,2,44100
sqam/24,sqam,single-instrument,flac -8 -j8,8,0.01999,1481031,1472655,8643600,2,44100
sqam/24,sqam,single-instrument,flac -5 -j1,1,0.051485583,1493723,1485347,8643600,2,44100
sqam/25,sqam,single-instrument,vinyl -j1,1,0.228298125,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,vinyl -j2,2,0.117274459,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,vinyl -j4,4,0.06258425,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,vinyl -j8,8,0.036538,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,vinyl decode -j1,1,0.160039166,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,vinyl decode -j2,2,0.0841805,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,vinyl decode -j4,4,0.046680792,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,vinyl decode -j8,8,0.02938675,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,flac decode -j1,1,0.043834208,2853861,2853819,11995200,2,44100
sqam/25,sqam,single-instrument,flac -8 -j1,1,0.14177325,2601921,2593509,11995200,2,44100
sqam/25,sqam,single-instrument,flac -8 -j2,2,0.074670583,2601921,2593509,11995200,2,44100
sqam/25,sqam,single-instrument,flac -8 -j4,4,0.040462875,2601921,2593509,11995200,2,44100
sqam/25,sqam,single-instrument,flac -8 -j8,8,0.025802709,2601921,2593509,11995200,2,44100
sqam/25,sqam,single-instrument,flac -5 -j1,1,0.070576042,2623433,2615021,11995200,2,44100
sqam/26,sqam,single-instrument,vinyl -j1,1,0.123520292,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,vinyl -j2,2,0.0652085,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,vinyl -j4,4,0.03548775,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,vinyl -j8,8,0.021785125,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,vinyl decode -j1,1,0.084154583,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,vinyl decode -j2,2,0.045736417,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,vinyl decode -j4,4,0.026439875,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,vinyl decode -j8,8,0.017901708,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,flac decode -j1,1,0.026124834,1365157,1365115,6879600,2,44100
sqam/26,sqam,single-instrument,flac -8 -j1,1,0.079787334,1259749,1251391,6879600,2,44100
sqam/26,sqam,single-instrument,flac -8 -j2,2,0.04326575,1259749,1251391,6879600,2,44100
sqam/26,sqam,single-instrument,flac -8 -j4,4,0.024704959,1259749,1251391,6879600,2,44100
sqam/26,sqam,single-instrument,flac -8 -j8,8,0.015956541,1259749,1251391,6879600,2,44100
sqam/26,sqam,single-instrument,flac -5 -j1,1,0.041697875,1289683,1281325,6879600,2,44100
sqam/27,sqam,single-instrument,vinyl -j1,1,0.070736208,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,vinyl -j2,2,0.037509167,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,vinyl -j4,4,0.021399625,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,vinyl -j8,8,0.0139965,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,vinyl decode -j1,1,0.0488305,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,vinyl decode -j2,2,0.027209834,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,vinyl decode -j4,4,0.0170175,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,vinyl decode -j8,8,0.012469125,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,flac decode -j1,1,0.01544775,1349515,1349473,3528000,2,44100
sqam/27,sqam,single-instrument,flac -8 -j1,1,0.044415459,1218654,1210332,3528000,2,44100
sqam/27,sqam,single-instrument,flac -8 -j2,2,0.02384575,1218654,1210332,3528000,2,44100
sqam/27,sqam,single-instrument,flac -8 -j4,4,0.015537083,1218654,1210332,3528000,2,44100
sqam/27,sqam,single-instrument,flac -8 -j8,8,0.011189958,1218654,1210332,3528000,2,44100
sqam/27,sqam,single-instrument,flac -5 -j1,1,0.024083583,1312953,1304631,3528000,2,44100
sqam/28,sqam,single-instrument,vinyl -j1,1,0.238548042,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,vinyl -j2,2,0.122556834,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,vinyl -j4,4,0.065144292,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,vinyl -j8,8,0.038037,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,vinyl decode -j1,1,0.162827542,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,vinyl decode -j2,2,0.085874209,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,vinyl decode -j4,4,0.047639875,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,vinyl decode -j8,8,0.030563833,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,flac decode -j1,1,0.047027792,3571482,3571440,13406400,2,44100
sqam/28,sqam,single-instrument,flac -8 -j1,1,0.147630833,3355150,3346720,13406400,2,44100
sqam/28,sqam,single-instrument,flac -8 -j2,2,0.078347208,3355150,3346720,13406400,2,44100
sqam/28,sqam,single-instrument,flac -8 -j4,4,0.04253125,3355150,3346720,13406400,2,44100
sqam/28,sqam,single-instrument,flac -8 -j8,8,0.026656917,3355150,3346720,13406400,2,44100
sqam/28,sqam,single-instrument,flac -5 -j1,1,0.076702875,3378173,3369743,13406400,2,44100
sqam/29,sqam,single-instrument,vinyl -j1,1,0.067758041,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,vinyl -j2,2,0.036096834,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,vinyl -j4,4,0.020546083,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,vinyl -j8,8,0.013353125,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,vinyl decode -j1,1,0.046395625,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,vinyl decode -j2,2,0.026060625,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,vinyl decode -j4,4,0.016005875,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,vinyl decode -j8,8,0.011903875,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,flac decode -j1,1,0.016509375,585388,585346,4233600,2,44100
sqam/29,sqam,single-instrument,flac -8 -j1,1,0.046990041,556671,548331,4233600,2,44100
sqam/29,sqam,single-instrument,flac -8 -j2,2,0.026264875,556671,548331,4233600,2,44100
sqam/29,sqam,single-instrument,flac -8 -j4,4,0.015806667,556671,548331,4233600,2,44100
sqam/29,sqam,single-instrument,flac -8 -j8,8,0.011461,556671,548331,4233600,2,44100
sqam/29,sqam,single-instrument,flac -5 -j1,1,0.026617208,557018,548678,4233600,2,44100
sqam/30,sqam,single-instrument,vinyl -j1,1,0.083283333,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,vinyl -j2,2,0.044072667,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,vinyl -j4,4,0.024898417,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,vinyl -j8,8,0.015394125,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,vinyl decode -j1,1,0.057165292,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,vinyl decode -j2,2,0.031808833,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,vinyl decode -j4,4,0.018738916,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,vinyl decode -j8,8,0.013432625,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,flac decode -j1,1,0.019228666,735049,735007,4586400,2,44100
sqam/30,sqam,single-instrument,flac -8 -j1,1,0.055694083,697026,688686,4586400,2,44100
sqam/30,sqam,single-instrument,flac -8 -j2,2,0.031102666,697026,688686,4586400,2,44100
sqam/30,sqam,single-instrument,flac -8 -j4,4,0.017827625,697026,688686,4586400,2,44100
sqam/30,sqam,single-instrument,flac -8 -j8,8,0.012503667,697026,688686,4586400,2,44100
sqam/30,sqam,single-instrument,flac -5 -j1,1,0.029746958,699518,691178,4586400,2,44100
sqam/31,sqam,single-instrument,vinyl -j1,1,0.41536325,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,vinyl -j2,2,0.213434208,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,vinyl -j4,4,0.111324125,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,vinyl -j8,8,0.062521708,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,vinyl decode -j1,1,0.291413958,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,vinyl decode -j2,2,0.1515175,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,vinyl decode -j4,4,0.081465667,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,vinyl decode -j8,8,0.049320417,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,flac decode -j1,1,0.07455775,5782784,5782742,21873600,2,44100
sqam/31,sqam,single-instrument,flac -8 -j1,1,0.251737792,5457474,5448954,21873600,2,44100
sqam/31,sqam,single-instrument,flac -8 -j2,2,0.130439166,5457474,5448954,21873600,2,44100
sqam/31,sqam,single-instrument,flac -8 -j4,4,0.069243917,5457474,5448954,21873600,2,44100
sqam/31,sqam,single-instrument,flac -8 -j8,8,0.040976084,5457474,5448954,21873600,2,44100
sqam/31,sqam,single-instrument,flac -5 -j1,1,0.124693,5481614,5473094,21873600,2,44100
sqam/32,sqam,single-instrument,vinyl -j1,1,0.265820875,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,vinyl -j2,2,0.136682125,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,vinyl -j4,4,0.072462666,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,vinyl -j8,8,0.041873458,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,vinyl decode -j1,1,0.18512125,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,vinyl decode -j2,2,0.096911542,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,vinyl decode -j4,4,0.052881375,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,vinyl decode -j8,8,0.033025375,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,flac decode -j1,1,0.0489825,4086092,4086050,13053600,2,44100
sqam/32,sqam,single-instrument,flac -8 -j1,1,0.160546292,3785762,3777332,13053600,2,44100
sqam/32,sqam,single-instrument,flac -8 -j2,2,0.083954084,3785762,3777332,13053600,2,44100
sqam/32,sqam,single-instrument,flac -8 -j4,4,0.045628667,3785762,3777332,13053600,2,44100
sqam/32,sqam,single-instrument,flac -8 -j8,8,0.028493708,3785762,3777332,13053600,2,44100
sqam/32,sqam,single-instrument,flac -5 -j1,1,0.078572875,3855167,3846737,13053600,2,44100
sqam/33,sqam,single-instrument,vinyl -j1,1,0.880267792,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,vinyl -j2,2,0.443821167,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,vinyl -j4,4,0.229825875,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,vinyl -j8,8,0.127398375,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,vinyl decode -j1,1,0.610502292,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,vinyl decode -j2,2,0.313994792,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,vinyl decode -j4,4,0.167439,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,vinyl decode -j8,8,0.099555208,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,flac decode -j1,1,0.157032208,9730211,9730169,46922400,2,44100
sqam/33,sqam,single-instrument,flac -8 -j1,1,0.557495167,9009302,9000530,46922400,2,44100
sqam/33,sqam,single-instrument,flac -8 -j2,2,0.284768041,9009302,9000530,46922400,2,44100
sqam/33,sqam,single-instrument,flac -8 -j4,4,0.146258416,9009302,9000530,46922400,2,44100
sqam/33,sqam,single-instrument,flac -8 -j8,8,0.08415975,9009302,9000530,46922400,2,44100
sqam/33,sqam,single-instrument,flac -5 -j1,1,0.270203375,9065660,9056888,46922400,2,44100
sqam/34,sqam,single-instrument,vinyl -j1,1,0.089304334,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,vinyl -j2,2,0.046872084,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,vinyl -j4,4,0.026026625,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,vinyl -j8,8,0.016543417,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,vinyl decode -j1,1,0.062307666,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,vinyl decode -j2,2,0.034048667,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,vinyl decode -j4,4,0.020489333,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,vinyl decode -j8,8,0.014392708,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,flac decode -j1,1,0.019251042,1060314,1060272,4762800,2,44100
sqam/34,sqam,single-instrument,flac -8 -j1,1,0.056314916,967913,959573,4762800,2,44100
sqam/34,sqam,single-instrument,flac -8 -j2,2,0.030950375,967913,959573,4762800,2,44100
sqam/34,sqam,single-instrument,flac -8 -j4,4,0.017999833,967913,959573,4762800,2,44100
sqam/34,sqam,single-instrument,flac -8 -j8,8,0.013132042,967913,959573,4762800,2,44100
sqam/34,sqam,single-instrument,flac -5 -j1,1,0.030155458,985553,977213,4762800,2,44100
sqam/35,sqam,single-instrument,vinyl -j1,1,0.202877875,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,vinyl -j2,2,0.104416416,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,vinyl -j4,4,0.055586334,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,vinyl -j8,8,0.032636125,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,vinyl decode -j1,1,0.138530459,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,vinyl decode -j2,2,0.073535542,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,vinyl decode -j4,4,0.040881041,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,vinyl decode -j8,8,0.026208916,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,flac decode -j1,1,0.039971917,2682985,2682943,10407600,2,44100
sqam/35,sqam,single-instrument,flac -8 -j1,1,0.124237458,2269009,2260615,10407600,2,44100
sqam/35,sqam,single-instrument,flac -8 -j2,2,0.065373084,2269009,2260615,10407600,2,44100
sqam/35,sqam,single-instrument,flac -8 -j4,4,0.035865125,2269009,2260615,10407600,2,44100
sqam/35,sqam,single-instrument,flac -8 -j8,8,0.022862958,2269009,2260615,10407600,2,44100
sqam/35,sqam,single-instrument,flac -5 -j1,1,0.062781667,2427340,2418946,10407600,2,44100
sqam/36,sqam,single-instrument,vinyl -j1,1,0.154776959,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,vinyl -j2,2,0.080426458,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,vinyl -j4,4,0.043512291,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,vinyl -j8,8,0.026005167,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,vinyl decode -j1,1,0.10401125,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,vinyl decode -j2,2,0.055097875,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,vinyl decode -j4,4,0.031888625,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,vinyl decode -j8,8,0.02118775,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,flac decode -j1,1,0.032372959,2205576,2205534,8820000,2,44100
sqam/36,sqam,single-instrument,flac -8 -j1,1,0.099879708,1973647,1965271,8820000,2,44100
sqam/36,sqam,single-instrument,flac -8 -j2,2,0.053615917,1973647,1965271,8820000,2,44100
sqam/36,sqam,single-instrument,flac -8 -j4,4,0.030086375,1973647,1965271,8820000,2,44100
sqam/36,sqam,single-instrument,flac -8 -j8,8,0.020083,1973647,1965271,8820000,2,44100
sqam/36,sqam,single-instrument,flac -5 -j1,1,0.052826792,2070330,2061954,8820000,2,44100
sqam/37,sqam,single-instrument,vinyl -j1,1,0.046890334,571265,571223,2646000,2,44100
sqam/37,sqam,single-instrument,vinyl -j2,2,0.025601042,571265,571223,2646000,2,44100
sqam/37,sqam,single-instrument,vinyl -j4,4,0.014993958,571265,571223,2646000,2,44100
sqam/37,sqam,single-instrument,vinyl -j8,8,0.010358375,571265,571223,2646000,2,44100
sqam/37,sqam,single-instrument,vinyl decode -j1,1,0.032214417,571265,571223,2646000,2,44100
